ID,Delivery_person_ID,Order_Date,Time_Orderd,Road_traffic_density,Type_of_order
0x1f5b,CHENRES18DEL03,11/3/2022,17:55,3,1
0xe9d,MYSRES02DEL02,21-03-2022,10:40,2,0
0xb4b5,INDORES16DEL02,3/4/2022,23:50,2,1
0x1f12,PUNERES15DEL03,5/4/2022,18:20,3,2
0x5ecd,SURRES12DEL02,5/3/2022,8:50,2,3
0x4d07,BANGRES05DEL03,3/3/2022,21:30,1,2
0xae23,HYDRES15DEL03,30-03-2022,17:20,3,3
0x9d01,JAPRES14DEL02,25-03-2022,20:10,1,3
0x9f53,HYDRES17DEL01,31-03-2022,18:35,3,0
0x83ed,JAPRES08DEL01,18-03-2022,22:15,2,3
0xd3f1,BHPRES19DEL03,11/2/2022,23:45,2,1
0x67e6,INDORES18DEL02,6/3/2022,18:40,3,1
0x451f,CHENRES06DEL02,18-03-2022,23:40,2,2
0xb1c9,VADRES19DEL02,29-03-2022,19:20,1,3
0x495e,RANCHIRES14DEL01,4/4/2022,0.875,1,1
0xb205,RANCHIRES02DEL02,21-03-2022,22:55,2,1
0x79c8,COIMBRES09DEL03,19-03-2022,20:35,1,2
0xbe22,INDORES05DEL03,31-03-2022,22:15,2,3
0xc7a5,LUDHRES07DEL01,17-02-2022,14:25,0,0
0x9fc3,VADRES17DEL01,6/4/2022,20:10,1,3
0x18e3,MYSRES01DEL01,2/4/2022,21:10,1,1
0x3e4f,VADRES01DEL02,21-03-2022,11:55,0,0
0x53ca,BANGRES07DEL01,13-03-2022,13:10,0,3
0x99c4,MUMRES01DEL01,6/4/2022,17:45,3,1
0xc4b0,LUDHRES14DEL02,17-02-2022,11:15,0,1
0xa55c,INDORES11DEL01,5/3/2022,15:50,3,2
0x779,MUMRES17DEL03,2/4/2022,19:20,1,0
0x5261,BANGRES12DEL01,16-03-2022,17:15,3,0
0xb95f,VADRES17DEL01,30-03-2022,8:10,2,1
0xbdec,MYSRES04DEL02,2/4/2022,23:35,2,0
0x7c35,JAPRES20DEL02,26-03-2022,9:10,2,1
0x2451,MYSRES20DEL02,3/4/2022,17:55,3,1
0xc03a,KOCRES06DEL02,17-02-2022,22:45,2,1
0x4909,VADRES05DEL02,6/4/2022,23:30,2,2
0x2b7e,BANGRES12DEL03,5/4/2022,0.791666667,3,0
0x7025,MYSRES11DEL02,3/3/2022,0.791666667,3,0
0x9ee7,INDORES20DEL01,25-03-2022,0.916666667,1,2
0xd71,RANCHIRES12DEL01,24-03-2022,9:10,2,1
0xba09,MYSRES13DEL03,19-03-2022,0.75,3,2
0xbee6,JAPRES06DEL02,5/4/2022,11:40,0,2
0x5330,JAPRES08DEL03,20-03-2022,19:35,1,0
0x320a,BANGRES04DEL03,28-03-2022,21:50,1,1
0x3e90,MUMRES09DEL01,14-03-2022,20:50,1,2
0x94f7,JAPRES18DEL02,2/4/2022,18:20,3,0
0x31d5,INDORES05DEL01,1/4/2022,8:35,2,1
0xde12,KOLRES12DEL02,17-02-2022,8:45,2,1
0x6fd3,MYSRES15DEL02,30-03-2022,9:10,2,2
0x69f5,SURRES11DEL03,5/4/2022,23:55,2,0
0x80e6,SURRES11DEL02,14-03-2022,19:50,1,3
0x652d,JAPRES09DEL03,29-03-2022,20:40,1,3
0x905c,CHENRES01DEL02,29-03-2022,23:20,2,2
0x35f6,MYSRES03DEL02,18-03-2022,23:20,2,1
0x2dfc,MYSRES06DEL01,5/4/2022,15:35,3,2
0x4cfb,HYDRES010DEL01,1/4/2022,14:40,0,1
0xa72a,HYDRES010DEL03,5/4/2022,18:15,3,3
0x6592,RANCHIRES11DEL03,19-03-2022,21:45,1,3
0x423f,PUNERES02DEL01,2/3/2022,18:55,3,2
0x936c,SURRES07DEL03,31-03-2022,18:10,3,3
0x509f,RANCHIRES05DEL02,9/3/2022,11:20,0,0
0x75a0,VADRES08DEL03,17-03-2022,23:45,2,1
0x9ec0,RANCHIRES15DEL02,5/4/2022,23:50,2,0
0x79c6,RANCHIRES01DEL01,9/3/2022,9:10,2,0
0x1965,BANGRES16DEL01,3/3/2022,8:55,2,3
0xc07e,ALHRES04DEL02,16-02-2022,23:45,2,2
0xbba3,CHENRES18DEL02,4/4/2022,20:45,1,0
0x7d31,PUNERES14DEL01,8/3/2022,19:35,1,1
0x8fb0,COIMBRES15DEL02,29-03-2022,17:35,3,3
0xe36,JAPRES20DEL01,4/3/2022,20:25,1,3
0x3257,HYDRES18DEL02,30-03-2022,19:55,1,0
0x2512,MYSRES15DEL02,13-03-2022,8:25,2,1
0x4584,HYDRES010DEL01,31-03-2022,17:30,3,0
0x142d,PUNERES19DEL03,6/4/2022,17:35,3,1
0xd02c,AURGRES16DEL02,12/2/2022,23:25,2,3
0xae6a,SURRES09DEL02,4/4/2022,18:10,3,2
0x9bc2,BANGRES05DEL01,19-03-2022,16:10,3,0
0x62f9,HYDRES19DEL01,7/3/2022,14:50,0,2
0xad8c,INDORES20DEL02,3/3/2022,8:40,2,1
0x9008,MUMRES04DEL03,3/3/2022,18:35,3,0
0x3eed,BANGRES06DEL03,13-03-2022,0.958333333,2,1
0x4e4c,HYDRES04DEL03,18-03-2022,20:40,1,2
0x1704,CHENRES07DEL02,15-03-2022,11:55,0,3
0x75f8,MYSRES01DEL01,4/3/2022,21:55,1,3
0x2304,PUNERES08DEL01,30-03-2022,0.375,2,3
0x3541,JAPRES05DEL01,7/3/2022,10:50,2,1
0x2505,JAPRES15DEL02,4/3/2022,0.875,1,3
0x2421,RANCHIRES18DEL03,23-03-2022,0.833333333,1,1
0x57e7,HYDRES15DEL02,11/3/2022,20:15,1,1
0xc2f1,AGRRES11DEL02,16-02-2022,21:15,1,0
0xce2d,KOLRES08DEL03,12/2/2022,23:45,2,3
0x2736,HYDRES15DEL02,26-03-2022,11:10,0,3
0x708e,PUNERES12DEL03,18-03-2022,18:30,3,0
0x83d8,CHENRES07DEL01,24-03-2022,11:25,0,1
0x4744,VADRES18DEL02,14-03-2022,21:15,1,3
0xb9c,VADRES08DEL03,11/3/2022,21:35,1,2
0x8936,RANCHIRES01DEL02,27-03-2022,20:55,1,1
0x177c,COIMBRES02DEL01,7/3/2022,11:25,0,3
0x2c81,BANGRES11DEL03,3/3/2022,21:45,1,2
0x5ae1,VADRES06DEL02,21-03-2022,8:50,2,0
0x5061,SURRES010DEL03,3/3/2022,23:10,2,0
0x2d39,BANGRES14DEL02,28-03-2022,0.375,2,3
0x2d7e,JAPRES18DEL01,3/3/2022,11:50,0,0
0x588a,BANGRES02DEL03,23-03-2022,0.75,3,0
0x1ef6,MYSRES08DEL02,17-03-2022,18:40,3,2
0x56d3,MUMRES18DEL01,26-03-2022,12:25,0,3
0x5a14,RANCHIRES13DEL03,1/4/2022,22:30,2,3
0x8655,HYDRES04DEL01,3/4/2022,9:50,2,0
0x93a4,BANGRES15DEL01,3/3/2022,8:15,2,2
0x71e7,COIMBRES16DEL02,30-03-2022,17:50,3,2
0x95e2,MUMRES13DEL01,4/3/2022,23:25,2,3
0x89c1,JAPRES09DEL01,23-03-2022,22:20,2,1
0x93b5,VADRES16DEL02,3/4/2022,18:15,3,3
0x2050,JAPRES14DEL03,12/3/2022,17:20,3,1
0x5df0,MUMRES09DEL03,3/3/2022,22:35,2,0
0x6f65,MYSRES12DEL03,31-03-2022,0.875,1,0
0xc236,BHPRES02DEL03,15-02-2022,17:30,3,1
0x2aeb,CHENRES02DEL03,26-03-2022,18:25,3,3
0x5ec7,VADRES17DEL02,27-03-2022,0.958333333,2,0
0xc809,AGRRES15DEL02,18-02-2022,17:45,3,1
0xb334,PUNERES07DEL02,1/3/2022,19:40,1,2
0x7750,VADRES07DEL02,24-03-2022,21:40,1,0
0xd079,ALHRES02DEL03,11/2/2022,18:35,3,3
0x3fe3,MYSRES06DEL01,6/4/2022,17:50,3,1
0x828f,BANGRES17DEL02,31-03-2022,23:15,2,0
0x7366,INDORES03DEL01,2/4/2022,17:15,3,1
0x9907,JAPRES18DEL03,18-03-2022,22:15,2,0
0xb19e,COIMBRES14DEL02,3/4/2022,22:40,2,0
0x6952,SURRES010DEL02,9/3/2022,9:15,2,2
0x510a,MYSRES07DEL02,2/4/2022,19:55,1,1
0xbeca,SURRES18DEL02,4/4/2022,23:15,2,0
0x80f6,MYSRES01DEL03,13-03-2022,20:40,1,3
0xb489,MUMRES17DEL03,11/3/2022,22:10,2,2
0x83a8,CHENRES03DEL02,21-03-2022,11:50,0,0
0x32a0,CHENRES14DEL02,6/3/2022,21:55,1,0
0xcef3,KNPRES08DEL02,14-02-2022,18:15,3,2
0x21a8,INDORES09DEL01,11/3/2022,8:20,2,0
0xd835,KOCRES09DEL01,16-02-2022,21:45,1,3
0x248d,MUMRES17DEL03,1/3/2022,18:45,3,3
0x4134,MUMRES18DEL01,27-03-2022,18:45,3,0
0x5ddd,PUNERES04DEL02,17-03-2022,10:45,2,0
0x570e,HYDRES14DEL02,17-03-2022,8:55,2,2
0xa871,COIMBRES18DEL02,27-03-2022,18:30,3,3
0x54af,INDORES20DEL01,13-03-2022,16:45,3,1
0x8557,CHENRES16DEL01,3/3/2022,8:50,2,1
0x8909,COIMBRES04DEL01,29-03-2022,20:25,1,2
0xc75,SURRES02DEL02,25-03-2022,20:45,1,0
0x92a7,COIMBRES07DEL01,27-03-2022,20:20,1,3
0x32ee,JAPRES08DEL01,4/4/2022,18:30,3,3
0x73f0,VADRES05DEL02,14-03-2022,22:40,2,3
0x9057,SURRES19DEL01,24-03-2022,16:15,3,1
0x1345,JAPRES18DEL03,4/4/2022,22:40,2,3
0x4d0e,HYDRES010DEL01,30-03-2022,11:50,0,1
0xc98d,GOARES19DEL02,11/2/2022,17:45,3,1
0xc4d8,DEHRES05DEL02,12/2/2022,17:45,3,0
0xc643,KNPRES08DEL01,17-02-2022,10:50,2,0
0x6c5f,SURRES15DEL03,5/3/2022,0.916666667,1,1
0x6a1b,VADRES12DEL03,21-03-2022,21:25,1,1
0x6465,CHENRES06DEL02,1/4/2022,9:45,2,0
0x1d3a,PUNERES12DEL02,21-03-2022,9:45,2,0
0xbfab,KOLRES010DEL02,17-02-2022,8:20,2,3
0x9abe,BANGRES17DEL03,3/4/2022,17:45,3,3
0xcd17,KNPRES12DEL03,16-02-2022,22:40,2,1
0x6b65,INDORES01DEL02,3/4/2022,9:25,2,1
0xc897,AGRRES03DEL01,16-02-2022,20:45,1,1
0x3f62,VADRES05DEL03,19-03-2022,18:10,3,0
0x6df2,CHENRES08DEL01,5/3/2022,9:50,2,0
0xae2b,JAPRES05DEL03,3/3/2022,20:50,1,2
0x24cc,INDORES17DEL03,1/4/2022,19:50,1,1
0x7c1,RANCHIRES09DEL02,3/4/2022,0.416666667,2,0
0x7d05,SURRES06DEL02,14-03-2022,18:15,3,1
0xa1df,JAPRES20DEL01,7/3/2022,10:35,2,3
0x9ae5,MUMRES19DEL02,6/3/2022,19:10,1,3
0xd0f1,KNPRES06DEL01,11/2/2022,12:15,0,1
0xafb0,SURRES07DEL02,3/3/2022,0.958333333,2,2
0x5948,BANGRES19DEL03,17-03-2022,20:40,1,3
0x846d,SURRES20DEL03,13-03-2022,19:35,1,0
0x3c97,HYDRES02DEL01,13-03-2022,11:35,0,0
0x2373,INDORES06DEL02,17-03-2022,17:50,3,0
0x9a33,COIMBRES08DEL02,11/3/2022,22:35,2,1
0xc46a,KNPRES09DEL03,13-02-2022,0.958333333,2,1
0x3763,JAPRES02DEL01,4/4/2022,20:40,1,0
0x18e5,COIMBRES010DEL03,24-03-2022,17:55,3,3
0x6f79,SURRES08DEL02,26-03-2022,10:55,2,3
0xcb92,AGRRES04DEL01,12/2/2022,20:35,1,3
0x4661,MUMRES14DEL03,8/3/2022,20:30,1,3
0x3bac,INDORES20DEL02,19-03-2022,18:50,3,2
0x440d,INDORES02DEL01,4/3/2022,0.791666667,3,0
0x2812,HYDRES07DEL02,12/3/2022,20:25,1,1
0xa10a,COIMBRES07DEL02,23-03-2022,20:25,1,3
0xaff4,VADRES13DEL01,21-03-2022,0.583333333,0,1
0xa175,CHENRES03DEL03,21-03-2022,21:50,1,0
0xd961,AURGRES09DEL02,12/2/2022,19:20,1,3
0x7bee,MYSRES01DEL01,3/4/2022,16:20,3,2
0x845b,VADRES05DEL02,19-03-2022,17:30,3,3
0x4abb,HYDRES17DEL02,10/3/2022,18:45,3,2
0x16df,HYDRES02DEL01,4/4/2022,19:25,1,2
0x8f3d,PUNERES06DEL01,24-03-2022,8:35,2,3
0x8263,MUMRES010DEL02,20-03-2022,20:40,1,1
0x2c2b,CHENRES15DEL01,14-03-2022,1,2,2
0x1132,MUMRES19DEL01,28-03-2022,10:45,2,1
0xc4fa,KOLRES15DEL03,17-02-2022,21:10,1,1
0xd846,LUDHRES05DEL03,16-02-2022,21:20,1,3
0x9b6a,VADRES20DEL01,3/4/2022,16:55,3,2
0x9623,HYDRES03DEL01,5/3/2022,10:45,2,2
0x4595,BANGRES20DEL01,18-03-2022,18:35,3,1
0xd22,BANGRES02DEL03,1/3/2022,23:45,2,2
0x38b7,INDORES16DEL01,2/3/2022,0.833333333,1,2
0x7778,MUMRES01DEL02,26-03-2022,21:15,1,2
0x46eb,SURRES03DEL01,5/3/2022,10:10,2,1
0x91e7,MYSRES12DEL03,11/3/2022,20:55,1,1
0xc162,KOLRES07DEL03,13-02-2022,18:30,3,0
0xf1c,PUNERES20DEL02,27-03-2022,18:20,3,2
0x549c,MYSRES010DEL03,29-03-2022,20:25,1,2
0x3885,INDORES13DEL02,30-03-2022,8:45,2,0
0x4dfd,MYSRES07DEL01,7/3/2022,11:10,0,3
0x95f2,SURRES01DEL01,4/4/2022,21:30,1,1
0x7706,RANCHIRES19DEL02,19-03-2022,22:50,2,3
0x6212,VADRES13DEL03,1/4/2022,19:45,1,2
0x692c,PUNERES06DEL01,9/3/2022,8:25,2,3
0x30d8,PUNERES03DEL01,12/3/2022,20:20,1,0
0xb8db,SURRES20DEL01,8/3/2022,0.875,1,3
0xef6,MUMRES01DEL02,4/4/2022,20:30,1,3
0xd25e,KNPRES12DEL01,13-02-2022,14:25,0,3
0xb3fb,HYDRES17DEL03,28-03-2022,0.916666667,1,3
0xc1e0,KNPRES07DEL02,14-02-2022,22:15,2,0
0x95ba,PUNERES20DEL01,14-03-2022,21:25,1,3
0x9526,PUNERES07DEL03,6/4/2022,17:20,3,0
0x24fe,JAPRES17DEL02,29-03-2022,18:35,3,0
0xd50f,DEHRES08DEL03,15-02-2022,0.791666667,3,3
0xa177,JAPRES010DEL01,28-03-2022,12:40,0,3
0xc605,BHPRES04DEL02,11/2/2022,22:45,2,1
0x4ba2,CHENRES15DEL02,1/4/2022,19:45,1,2
0xcee3,AGRRES17DEL03,12/2/2022,21:45,1,3
0x453e,SURRES03DEL01,8/3/2022,18:20,3,1
0xd411,KOLRES19DEL01,18-02-2022,18:30,3,2
0x7bf7,RANCHIRES17DEL03,6/3/2022,17:45,3,3
0x24e9,INDORES19DEL03,5/4/2022,23:15,2,2
0x941d,VADRES08DEL01,3/4/2022,11:15,0,3
0xa7c8,JAPRES18DEL02,28-03-2022,22:25,2,1
0xddf1,GOARES11DEL02,12/2/2022,22:40,2,3
0x1adc,VADRES02DEL02,16-03-2022,18:55,3,3
0x77eb,BANGRES19DEL03,5/3/2022,21:55,1,0
0x8bd7,SURRES010DEL02,3/4/2022,11:20,0,2
0x2ae5,SURRES18DEL02,5/4/2022,23:30,2,1
0x2da8,MYSRES16DEL03,30-03-2022,20:10,1,2
0xbc30,CHENRES11DEL03,3/3/2022,19:30,1,2
0xa00c,MUMRES19DEL03,1/4/2022,22:35,2,2
0x51a0,JAPRES08DEL01,4/3/2022,18:45,3,2
0x292d,COIMBRES03DEL02,27-03-2022,20:10,1,2
0x5f0e,MUMRES18DEL02,28-03-2022,11:55,0,0
0xd5a1,KOLRES07DEL01,14-02-2022,21:30,1,0
0x8b80,COIMBRES010DEL02,11/3/2022,18:20,3,2
0x1708,INDORES12DEL02,27-03-2022,18:45,3,2
0x80e7,MYSRES06DEL01,5/4/2022,9:55,2,1
0x28f0,RANCHIRES11DEL01,23-03-2022,22:25,2,0
0xb3e5,CHENRES18DEL02,1/4/2022,23:40,2,0
0x116d,RANCHIRES04DEL01,12/3/2022,0.875,1,1
0x47b1,PUNERES02DEL02,25-03-2022,21:30,1,1
0x1ce8,CHENRES13DEL02,15-03-2022,8:25,2,2
0x56e1,PUNERES07DEL01,4/3/2022,23:10,2,2
0x56d7,COIMBRES20DEL02,31-03-2022,18:10,3,2
0x5903,INDORES20DEL01,9/3/2022,11:50,0,0
0x13ff,MYSRES09DEL02,25-03-2022,22:40,2,3
0x7658,PUNERES15DEL01,6/3/2022,17:35,3,0
0x26d3,COIMBRES07DEL01,1/4/2022,14:35,0,1
0x61f3,MYSRES07DEL01,23-03-2022,21:50,1,1
0x4365,PUNERES03DEL01,19-03-2022,8:10,2,1
0x3fa4,BANGRES20DEL02,25-03-2022,21:25,1,2
0x9486,PUNERES17DEL03,12/3/2022,20:40,1,0
0x30b8,VADRES08DEL01,23-03-2022,18:50,3,3
0x55a0,MYSRES16DEL02,8/3/2022,0.75,3,3
0xe26,MYSRES02DEL02,27-03-2022,18:35,3,3
0x9d4e,HYDRES04DEL01,27-03-2022,21:50,1,3
0x3a80,BANGRES15DEL02,20-03-2022,23:25,2,1
0xfa1,MYSRES20DEL01,1/4/2022,9:20,2,0
0x21f8,BANGRES20DEL01,4/4/2022,19:35,1,1
0x57b1,COIMBRES16DEL02,10/3/2022,0.916666667,1,1
0x69eb,JAPRES05DEL01,8/3/2022,22:15,2,0
0x12a8,RANCHIRES19DEL03,7/3/2022,22:15,2,2
0xe088,BHPRES03DEL01,14-02-2022,17:55,3,1
0x7a45,HYDRES06DEL01,15-03-2022,13:50,0,0
0x3c86,RANCHIRES13DEL01,31-03-2022,18:25,3,0
0xb151,MYSRES06DEL01,21-03-2022,8:20,2,2
0xa1a0,COIMBRES03DEL01,6/3/2022,18:35,3,2
0xb845,PUNERES07DEL01,6/3/2022,20:55,1,0
0x85e3,RANCHIRES09DEL03,6/4/2022,22:50,2,1
0xaf39,INDORES11DEL02,30-03-2022,23:15,2,2
0xc215,ALHRES11DEL02,12/2/2022,21:25,1,0
0x36eb,HYDRES19DEL02,29-03-2022,23:35,2,3
0x692e,MUMRES16DEL02,28-03-2022,11:20,0,1
0xd8e4,LUDHRES19DEL03,18-02-2022,17:10,3,1
0x12f2,JAPRES06DEL01,17-03-2022,9:45,2,2
0xdfe5,BHPRES18DEL02,17-02-2022,1,2,3
0x776f,HYDRES18DEL01,11/3/2022,11:30,0,3
0x2727,SURRES17DEL03,7/3/2022,23:25,2,0
0x6b48,COIMBRES19DEL02,4/4/2022,19:10,1,1
0x2917,BANGRES03DEL03,31-03-2022,22:20,2,2
0xb111,PUNERES010DEL02,4/4/2022,23:15,2,1
0xd429,LUDHRES03DEL02,14-02-2022,20:50,1,0
0xfed,JAPRES19DEL01,9/3/2022,14:15,0,1
0xdf96,AGRRES04DEL02,15-02-2022,10:25,2,2
0xde4b,GOARES04DEL01,11/2/2022,9:35,2,1
0xa592,MYSRES12DEL03,29-03-2022,18:30,3,1
0x397f,BANGRES13DEL01,15-03-2022,12:40,0,1
0xc259,AGRRES07DEL01,11/2/2022,14:25,0,0
0xa27a,JAPRES15DEL03,15-03-2022,21:15,1,3
0xbb71,COIMBRES18DEL01,3/3/2022,9:20,2,0
0x6966,VADRES010DEL02,31-03-2022,20:30,1,0
0xd090,AGRRES18DEL01,14-02-2022,18:35,3,0
0xb5ee,COIMBRES02DEL01,30-03-2022,0.666666667,3,1
0x6e0e,VADRES20DEL02,10/3/2022,23:35,2,0
0x7bec,COIMBRES19DEL01,21-03-2022,8:55,2,1
0xdc9c,LUDHRES04DEL01,17-02-2022,0.625,0,1
0x3533,CHENRES12DEL01,21-03-2022,14:45,0,2
0x5aef,MYSRES08DEL01,1/4/2022,10:10,2,3
0x9713,COIMBRES01DEL02,4/4/2022,0.791666667,3,2
0x8cb5,MUMRES06DEL02,14-03-2022,21:55,1,2
0x3ae9,COIMBRES02DEL02,6/4/2022,17:30,3,2
0xcf75,BHPRES19DEL02,14-02-2022,22:35,2,1
0xd567,AURGRES13DEL03,15-02-2022,18:40,3,2
0x3989,INDORES07DEL03,6/3/2022,20:35,1,2
0x1a14,MYSRES15DEL02,24-03-2022,8:55,2,0
0xa7e4,INDORES01DEL03,19-03-2022,23:15,2,1
0xba94,PUNERES010DEL03,26-03-2022,21:55,1,0
0x13b8,VADRES20DEL03,28-03-2022,18:30,3,1
0xe0d6,LUDHRES010DEL02,12/2/2022,18:20,3,0
0x585f,VADRES08DEL03,5/4/2022,20:45,1,1
0x9750,MYSRES01DEL02,6/3/2022,19:30,1,1
0x504f,SURRES17DEL03,20-03-2022,20:15,1,1
0x2b8a,JAPRES19DEL03,4/4/2022,0.916666667,1,1
0x90c7,BANGRES11DEL01,4/3/2022,22:25,2,2
0x89e8,MYSRES14DEL02,12/3/2022,17:50,3,2
0x6d88,JAPRES15DEL03,18-03-2022,18:55,3,1
0x5eb9,INDORES08DEL01,31-03-2022,0.875,1,0
0x6905,CHENRES14DEL03,5/3/2022,21:30,1,1
0x9c1,HYDRES17DEL01,4/3/2022,20:45,1,1
0xc2d7,KNPRES18DEL02,12/2/2022,20:55,1,0
0xb599,JAPRES18DEL03,4/4/2022,21:40,1,2
0x45ec,INDORES01DEL01,25-03-2022,17:35,3,3
0x14b9,COIMBRES16DEL02,6/4/2022,20:50,1,0
0x14ce,CHENRES01DEL02,9/3/2022,8:55,2,1
0xbb00,HYDRES19DEL02,1/3/2022,0.791666667,3,0
0x3cc2,BANGRES17DEL01,12/3/2022,21:25,1,1
0x1df5,HYDRES18DEL01,21-03-2022,8:10,2,1
0x98db,JAPRES010DEL03,18-03-2022,0.833333333,1,1
0x8d8b,RANCHIRES12DEL01,21-03-2022,13:45,0,2
0x9411,MUMRES18DEL02,18-03-2022,20:35,1,3
0x5506,MUMRES15DEL02,27-03-2022,22:50,2,1
0x85d9,INDORES20DEL01,1/3/2022,0.5,0,0
0xc580,AGRRES06DEL02,12/2/2022,18:20,3,0
0x5c45,MYSRES09DEL01,10/3/2022,22:20,2,1
0x77e7,JAPRES03DEL03,4/3/2022,20:40,1,3
0x7a02,MUMRES17DEL02,4/4/2022,22:50,2,2
0x63e5,COIMBRES07DEL03,19-03-2022,22:55,2,3
0x1efa,PUNERES07DEL03,14-03-2022,17:40,3,2
0x5d44,PUNERES13DEL01,29-03-2022,0.833333333,1,1
0x6157,CHENRES12DEL01,14-03-2022,18:10,3,3
0x7f96,CHENRES09DEL03,14-03-2022,21:15,1,1
0xb5b6,MYSRES02DEL01,5/4/2022,8:20,2,2
0x8476,PUNERES12DEL02,19-03-2022,18:40,3,2
0x702b,BANGRES03DEL03,11/3/2022,22:30,2,3
0x7f80,MYSRES12DEL01,11/3/2022,13:40,0,1
0x13f3,VADRES14DEL03,28-03-2022,1,2,1
0x121b,SURRES01DEL01,10/3/2022,20:30,1,2
0x343b,RANCHIRES03DEL02,26-03-2022,0.416666667,2,3
0x2817,HYDRES09DEL01,9/3/2022,12:50,0,3
0x7c74,HYDRES09DEL02,15-03-2022,0.791666667,3,0
0x512f,MUMRES14DEL02,4/3/2022,18:55,3,3
0xb063,HYDRES19DEL03,8/3/2022,19:55,1,3
0xd577,KNPRES04DEL02,15-02-2022,22:20,2,2
0x5bfe,SURRES05DEL01,1/3/2022,14:40,0,2
0x3586,MYSRES010DEL02,14-03-2022,22:55,2,2
0xfab,MUMRES02DEL02,1/4/2022,9:30,2,2
0xbeef,COIMBRES19DEL02,23-03-2022,21:45,1,3
0x66ad,PUNERES14DEL02,8/3/2022,0.875,1,0
0x7abf,COIMBRES18DEL01,16-03-2022,22:30,2,2
0xbe93,INDORES010DEL03,5/4/2022,20:30,1,0
0x9a78,COIMBRES12DEL01,31-03-2022,18:10,3,2
0x390c,MYSRES03DEL02,1/4/2022,18:30,3,2
0x4518,CHENRES04DEL01,8/3/2022,18:50,3,0
0x3524,BANGRES04DEL03,5/4/2022,23:55,2,2
0x7a1b,INDORES03DEL01,26-03-2022,0.5,0,0
0x2275,MUMRES07DEL02,6/4/2022,22:25,2,0
0x5c11,VADRES07DEL02,5/3/2022,20:10,1,2
0x8b79,SURRES19DEL02,31-03-2022,0.791666667,3,3
0x3825,VADRES20DEL02,18-03-2022,20:55,1,0
0x27d3,RANCHIRES14DEL02,4/3/2022,22:10,2,1
0xd9e1,AGRRES18DEL03,15-02-2022,23:35,2,0
0x8cc5,PUNERES01DEL03,19-03-2022,20:40,1,1
0x985c,CHENRES09DEL03,25-03-2022,18:20,3,3
0x75e4,CHENRES15DEL03,1/3/2022,22:45,2,1
0x96a6,SURRES16DEL02,18-03-2022,0.75,3,1
0x2244,RANCHIRES06DEL03,5/4/2022,18:20,3,1
0x4f4e,PUNERES12DEL01,13-03-2022,15:30,3,3
0xd592,LUDHRES010DEL01,12/2/2022,18:30,3,0
0xa54,VADRES06DEL03,4/3/2022,18:10,3,1
0x5a1b,COIMBRES03DEL03,29-03-2022,20:35,1,3
0x7f63,MUMRES05DEL01,13-03-2022,10:20,2,2
0x6ec0,CHENRES06DEL03,20-03-2022,21:10,1,2
0x3a48,SURRES15DEL02,10/3/2022,17:55,3,2
0x763e,HYDRES06DEL01,3/4/2022,15:40,3,2
0x6d4e,JAPRES010DEL03,17-03-2022,23:40,2,2
0x3bb6,MUMRES08DEL01,28-03-2022,9:55,2,2
0xd056,ALHRES02DEL02,14-02-2022,21:45,1,2
0xd33b,KNPRES08DEL01,16-02-2022,19:10,1,2
0xdd34,GOARES18DEL02,12/2/2022,22:55,2,1
0x622c,RANCHIRES010DEL01,20-03-2022,23:35,2,1
0xb87d,MYSRES19DEL02,23-03-2022,21:40,1,2
0xc470,AGRRES15DEL02,12/2/2022,22:40,2,1
0x1aa7,CHENRES09DEL01,30-03-2022,10:45,2,1
0x5e7a,CHENRES19DEL01,1/3/2022,14:50,0,2
0xcfe5,AURGRES05DEL01,11/2/2022,15:40,3,0
0x7a04,INDORES13DEL03,5/4/2022,19:55,1,1
0xacca,JAPRES16DEL02,5/4/2022,9:35,2,1
0x6f90,RANCHIRES18DEL02,28-03-2022,9:50,2,1
0x2508,MYSRES01DEL01,1/4/2022,9:35,2,1
0x645c,PUNERES13DEL03,13-03-2022,0.916666667,1,0
0xb25,MUMRES09DEL01,13-03-2022,13:55,0,1
0xaadc,RANCHIRES01DEL03,18-03-2022,22:40,2,0
0xa44e,PUNERES16DEL02,27-03-2022,23:10,2,1
0xa50,INDORES12DEL01,25-03-2022,21:35,1,3
0x11e8,CHENRES07DEL03,21-03-2022,22:15,2,1
0x13d5,PUNERES16DEL03,21-03-2022,20:20,1,2
0x973d,MUMRES09DEL01,26-03-2022,9:50,2,3
0x4ac8,INDORES06DEL02,10/3/2022,23:35,2,2
0x8e23,MYSRES03DEL01,27-03-2022,21:35,1,1
0x4be8,COIMBRES07DEL02,4/4/2022,17:55,3,3
0x6b02,VADRES05DEL01,5/4/2022,11:45,0,2
0xa833,COIMBRES20DEL01,5/4/2022,16:45,3,3
0x709a,CHENRES07DEL03,19-03-2022,17:40,3,0
0x3c6f,SURRES010DEL02,7/3/2022,9:35,2,0
0x9ac2,HYDRES04DEL01,9/3/2022,14:30,0,3
0x743b,CHENRES03DEL02,12/3/2022,0.916666667,1,0
0xcd94,AURGRES03DEL02,18-02-2022,23:35,2,3
0x5c63,VADRES20DEL03,1/4/2022,23:45,2,1
0xb791,VADRES01DEL01,8/3/2022,23:15,2,3
0x4968,RANCHIRES09DEL01,13-03-2022,10:55,2,3
0x1589,COIMBRES01DEL02,1/4/2022,11:45,0,3
